ID;X;Y;CATEGORY;NAME;WWW
474;1190197;6605009;RET;Gotha;http://www.depot-online.com
475;1527376;6621863;DRG;Centrum-Galerie, UG;
478;1489109;6666705;DRG;Parfümerie Vitalis & Kosmetik-Institut;http://www.parfuemerie-richter.de
479;1630816;6631056;DRG;Rossmann;
480;1648056;6595182;DRG;Kaufland;
481;1586966;6692584;DRG;Treff 8;
482;1593805;6749133;DRG;Parfümerie Flaconi;
483;1634855;6784640;DRG;Rossmann;
485;1445604;6712888;DRG;Rossmann;
488;1326262;6646546;DRG;Einkaufszentrum Schöne Aussicht;
489;1389837;6562372;DRG;Globus;
492;1435146;6585312;DRG;DM;
494;1453335;6569398;DRG;Rossmann;
495;1483672;6599157;DRG;DM;
497;1489571;6885298;DRG;Rossmann;
498;1491123;6886901;DRG;Rossmann;
499;1481582;6883789;DRG;DM;
500;1483627;6883930;DRG;Rossmann;
501;1491923;6883234;DRG;Rossmann;
502;1488488;6873090;DRG;Rossmann;
503;1481950;6876818;DRG;Rossmann;
504;1481265;6875544;DRG;Parfümerie Diamant;
505;1481950;6876818;DRG;Forum Steglitz;
506;1509838;6875528;DRG;DM;
507;1510853;6872583;DRG;Rossmann;
508;1512740;6890194;DRG;essanelle Ihr Friseur Zentrum Helle-Mitte;
509;1500528;6908147;DRG;Rossmann;
510;1480714;6903859;DRG;DM;
512;1468673;6893771;DRG;essanelle Ihr Friseur Carossa-Quartier;
513;1468685;6894113;DRG;E-Center;
514;1468213;6890189;DRG;Rossmann;
515;1469437;6872258;DRG;Nahversorgungszentrum Schlachtensee;
516;1452847;6863776;DRG;Bahnhofspassagen;
517;1458663;6860201;DRG;Parfümerie Douglas;
518;1455862;6894508;DRG;Rossmann;
519;1529314;6869051;DRG;Rossmann;
520;1536816;6944612;DRG;Rathauspassage;
521;1497181;6928698;DRG;Rossmann;
522;1511943;6892092;DRG;Kaufpark Eiche, im EG;
523;1474384;7078910;DRG;Cut & Color;
524;1410999;7070781;DRG;Rossmann;
525;1485634;7184672;DRG;Marktkauf;
526;1337910;7182084;DRG;Rossmann;
527;1516877;7260183;DRG;Parfümerie Buchholz;http://www.parfuemerie-buchholz.de
528;1244268;7055564;DRG;Rossmann;
529;1244849;7055350;DRG;Budnikowsky (Drogeriemarkt);
530;1196896;7045388;DRG;Rossmann;
531;1112958;7078529;DRG;Budnikowsky (Drogeriemarkt);
532;1110610;7077916;DRG;Parfümerie Douglas;
533;1112934;7067876;DRG;Marktkauf;
534;1097983;7063349;DRG;Budnikowsky (Drogeriemarkt);
535;1123693;7075456;DRG;Hamburg - Billstedt;
536;1120215;7089001;DRG;Rossmann;
537;1122306;7097172;DRG;essanelle Ihr Friseur Alstertal Einkaufszentrum;
538;1091078;7080015;DRG;Budnikowsky (Drogeriemarkt);
539;1096766;7081513;DRG;DM;
540;1111778;7109309;DRG;Budnikowsky (Drogeriemarkt);
541;1208899;7154248;DRG;DM;
542;1195073;7167044;DRG;Rossmann;
543;1173488;7194292;DRG;Rossmann;
544;1233043;7204323;DRG;Strand-Drogerie Rönneburg;
545;1153751;7126198;DRG;Parfümerie Douglas;
546;1093442;7247914;DRG;Rossmann;
547;1063555;7260493;DRG;Parfümerie Douglas;
548;1052995;7317877;DRG;Rossmann;
549;913519;7000650;DRG;DM;
550;943436;7065369;DRG;Rossmann;
551;1016997;7065823;DRG;Parfümerie Jasmin & Nadine;http://www.parfuemerie-jasmin-nadine.de
552;973901;7010859;DRG;Rossmann;
553;937917;6955945;DRG;Schuback GmbH ehem. Wilde Parfümerien;http://www.parfuemerie-wilde.de
554;1002223;6986120;DRG;Rossmann;
555;1174419;6968714;DRG;Müller;
556;1093982;6972505;DRG;Rossmann;
557;1083027;6860850;DRG;The Body Shop;
558;1080481;6853578;DRG;SUNPOINT;
559;1091295;6847937;DRG;SUNPOINT;
560;1106440;6820199;DRG;Parfümerie Douglas;
561;1023735;6908865;DRG;Georgstraße;
562;1008115;6840746;DRG;Alte Molkerei;
563;1040366;6811508;DRG;essanelle Ihr Friseur Stadt-Galerie;
564;1029157;6790012;DRG;Parfümerie Douglas;
565;991359;6844279;DRG;essanelle Ihr Friseur Kaufland;
566;987090;6780855;DRG;DM;
567;948975;6796971;DRG;DM;
568;1056311;6670154;DRG;Rossmann;
569;1051008;6665796;DRG;Rossmann;
570;975274;6580359;DRG;Parfümerie Gröbel;http://www.parfuemerie-groebel.de
571;964072;6541235;DRG;essanelle Ihr Friseur Galerie Neustädter Tor;
572;961368;6540104;DRG;EKZ Gießen;
573;945801;6537205;DRG;Yves Rocher Wetzlar / Forum;
574;956858;6536737;DRG;Globus-Handelshof;
575;1040871;6751846;DRG;DM;
576;1170044;6840041;DRG;Rossmann;
577;1224052;6833752;DRG;Rossmann;
578;1172417;6879156;DRG;DM;
579;1150455;6780599;DRG;Rossmann;
580;1227236;6774414;DRG;Kaufland;
581;1218217;6754590;DRG;Parfümerie Papillon;http://www.parfuemerie-papillon.de
582;1293365;6816186;DRG;Rossmann;
583;1294094;6816108;DRG;The Body Shop;
584;1292706;6823108;DRG;Rossmann;
585;1304990;6795741;DRG;SUNPOINT;
586;1343780;6786403;DRG;Kaufland Zerbst;
587;754146;6649173;DRG;Düsseldorf - Bilk;
588;754724;6657182;DRG;Rossmann;
589;691525;6623702;DRG;Kaufland;
590;806638;6646996;DRG;DM;
591;804546;6651374;DRG;DM;
592;840154;6701217;DRG;Stadt-Parfümerie-Pieper;
593;803240;6709760;DRG;Stadt-Parfümerie Pieper;http://www.parfuemerie-pieper.de
594;795996;6708337;DRG;Stadt-Parfümerie Pieper;http://www.parfuemerie-pieper.de
595;775668;6693745;DRG;Essen - Frohnhausen;
596;773326;6691925;DRG;Parfümerie Douglas;
597;798535;6684447;DRG;Hattingen;
598;805863;6678867;DRG;Sprockhövel;
599;789383;6704095;DRG;Gelsenkirchen;
600;762003;6697173;DRG;Rossmann;
601;774319;6731516;DRG;Stadt-Parfümerie Pieper;http://www.parfuemerie-pieper.de
602;735948;6730916;DRG;Stadt-Parfümerie Pieper;http://www.parfuemerie-pieper.de
603;717797;6731389;DRG;Rossmann;
604;752177;6690837;DRG;Parfümerie Figge;http://www.parfuemerie-figge.de
605;681410;6752955;DRG;DM;
606;681360;6752899;DRG;Kleve;
607;731064;6674015;DRG;Rossmann;
608;717195;6681865;DRG;Rossmann;
609;705160;6673608;DRG;Rossmann;
610;822153;6814438;DRG;Steinfurt - Borghorst;
611;796900;6782509;DRG;Stadt-Parfümerie-Pieper;
612;857934;6842452;DRG;Stadt-Parfümerie Pieper;http://www.parfuemerie-pieper.de
613;887308;6866876;DRG;Stadt-Parfümerie Pieper;http://www.parfuemerie-pieper.de
614;854775;6885923;DRG;Rossmann;
615;885261;6916480;DRG;Rossmann;
616;803773;6882754;DRG;Rossmann;
617;738369;6605708;DRG;Parfümerie Becker;http://www.parfuemerie-becker.de
618;773522;6603107;DRG;Yves Rocher Koeln;
619;771775;6598393;DRG;DM;
620;778147;6602863;DRG;DM;
621;786721;6604215;DRG;Rossmann;
622;778561;6625254;DRG;SUNPOINT;
623;810247;6602041;DRG;Parfümerie Gottmann;http://www.parfuemerie-gottmann.de
624;676838;6574661;DRG;DM;
625;680282;6573372;DRG;DM;
626;696651;6581686;DRG;Parfümerie Becker;http://www.parfuemerie-becker.de
627;789572;6567312;DRG;Yves Rocher Bonn;
628;791780;6567973;DRG;Bonn-Beuel;
629;774023;6547897;DRG;essanelle Ihr Friseur Hit;
630;801472;6578431;DRG;DM;
631;738209;6396907;DRG;Parfümerie Pierre;
632;738067;6396351;DRG;SUNPOINT;
633;911944;6422502;DRG;DM;
634;836793;6507770;DRG;DM;
635;862771;6532158;DRG;Rossmann;
636;829248;6514006;DRG;Rossmann;
637;802957;6495958;DRG;Mayen;
639;892384;6595508;DRG;EKZ Siegerlandzentrum;
640;894062;6748515;DRG;Top Parfümerie Hake;http://www.parfuemerie-hake.de
641;855191;6709145;DRG;Rossmann;
642;880340;6711548;DRG;Kaufland;
643;948522;6648180;DRG;Parfümerie Aurel (Atta);http://www.atta-parfuemerie.de
644;972832;6464083;DRG;DM;
645;951029;6446201;DRG;The Body Shop;
646;971888;6470325;DRG;Parfümerie Douglas;
647;973581;6479646;DRG;Rossmann;
648;971493;6502433;DRG;Rossmann;
649;946060;6491218;DRG;Rossmann;
650;987659;6446588;DRG;DM;
651;990682;6469804;DRG;Rossmann;
652;1033128;6482758;DRG;DM;
653;1017524;6435361;DRG;Parfümerie Douglas;
654;1009906;6426387;DRG;Müller;
655;1029098;6387305;DRG;Parfümerie Akzente;http://www.parfuemerie-akzente.de
656;962404;6416868;DRG;DM;
657;961951;6417160;DRG;Yves Rocher Darmstadt;
658;951763;6414900;DRG;Parfümerie Florig;http://www.die-beauty-profis.de
659;958765;6384018;DRG;Rossmann;
660;1000713;6383475;DRG;DM;
661;1001112;6395263;DRG;Rossmann;
662;916748;6453537;DRG;JUWELIER LUTZ EPPLE;
663;926786;6448955;DRG;DM;
664;797692;6326902;DRG;DM;
666;774962;6337190;DRG;Parfümerie CB;http://www.parfuemerie-cb.de
667;738213;6343372;DRG;Parfümerie Pierre;
668;750858;6321228;DRG;Parfümerie CB;http://www.parfuemerie-cb.de
669;747979;6327559;DRG;Rossmann;
670;755336;6328836;DRG;Rossmann;
671;844174;6305925;DRG;essanelle Ihr Friseur Real,-;
672;939536;6350253;DRG;Yves Rocher Ludwigshafen;
673;933002;6333130;DRG;Kaufland;
674;928905;6359500;DRG;SUNPOINT;
675;893961;6369173;DRG;Rossmann;
676;904770;6327627;DRG;Müller;
677;929558;6379271;DRG;Kaufland;
678;864118;6343050;DRG;Müller;
679;941541;6351338;DRG;Rossmann;
680;941939;6349770;DRG;SUNPOINT;
681;951318;6356071;DRG;real,-;
682;943078;6369707;DRG;Müller;
683;966643;6337733;DRG;DM;
684;966549;6337480;DRG;Müller;
685;966919;6337639;DRG;essanelle Ihr Friseur Galeria Kaufhof;
686;962177;6361363;DRG;Multi-Zentrum;
687;1020802;6230724;DRG;Müller;
688;1018246;6230960;DRG;Parfümerie Mußler;http://www.mussler-beauty.de
689;1024577;6224545;DRG;Parfümerie Godel;http://www.parfuemerie-godel.de
690;1019868;6212365;DRG;Parfümerie Filipp;http://www.parfumerie-filipp.de
691;1021220;6244895;DRG;City Parfümerie;http://www.parfuemerie-city.de
692;1000539;6218357;DRG;Rossmann;
693;1021662;6250017;DRG;Schiller-Parfümerie;http://www.schoenundmehr.de
694;1028092;6260711;DRG;DM;
695;931757;6185883;DRG;DM;
696;989875;6152410;DRG;Rossmann;
697;1024695;6114466;DRG;Parfümerie Walther;http://www.parfuemerie-walther.de
698;1050303;6208128;DRG;Rossmann;
699;1051570;6194306;DRG;Müller;
700;1025086;6291712;DRG;Parfümerie Douglas;
701;967278;6249435;DRG;DM;
702;964048;6249528;DRG;DM;
703;984203;6249516;DRG;Parfümerie Godel;http://www.parfuemerie-godel.de
704;931928;6275620;DRG;DM;
705;910875;6231225;DRG;Müller;
706;927178;6227923;DRG;Rossmann;
707;960631;6302732;DRG;Rossmann;
708;903312;6301456;DRG;DM;
709;883195;6178643;DRG;Müller;
710;951318;6110685;DRG;DM;
711;1020088;6043808;DRG;Parfümerie Douglas;
712;872919;6099260;DRG;Müller;
713;872889;6099280;DRG;lush;
714;844256;6032347;DRG;DM;
715;1285567;6123428;DRG;essanelle Ihr Friseur Karstadt;
716;1285540;6122915;DRG;Parfümerie, Kosmetik Zentraldrogerie;
717;1282287;6125368;DRG;essanelle Ihr Friseur Galeria Kaufhof / Rotkreuzplatz;
718;1291663;6124494;DRG;essanelle Ihr Friseur Forum Bogenhausen;
719;1297745;6120256;DRG;DM;
720;1292013;6125336;DRG;Rossmann;
721;1291904;6111319;DRG;DM;
722;1270680;6119924;DRG;DM;
723;1251334;6129539;DRG;Parfümerie Himmer;
724;1261275;6100045;DRG;City Parfümerie Rathjen GmbH;http://www.cityparfuemeriemuenchen.de
725;1239030;6073350;DRG;Rossmann;
726;1277204;6076297;DRG;Rossmann;
727;1302134;6080647;DRG;Rossmann;
728;1315360;6060711;DRG;Rossmann;
729;1411056;6136909;DRG;DM;
730;1411056;6136909;DRG;Mei Center Altötting;
731;1398138;6120912;DRG;DM;
732;1312761;6128455;DRG;PEK Neue Ortsmitte;
733;1304253;6127116;DRG;DM;
734;1303605;6103359;DRG;Rossmann;
735;1296701;6106773;DRG;Rossmann;
736;1213045;6153202;DRG;SUNPOINT;
737;1209313;6170992;DRG;DM;
738;1163226;6147332;DRG;Rossmann;
739;1206726;6193203;DRG;DM;
740;1178035;6100886;DRG;Rossmann;
741;1054226;6042326;DRG;Müller;
742;1054500;6044097;DRG;SUNPOINT;
743;1094021;6048115;DRG;Rossmann;
744;1108760;6172802;DRG;E-Center;
745;1081625;6145129;DRG;Schlecker-Markt;
746;1227048;6336853;DRG;Rossmann;
747;1236740;6371500;DRG;DM;
748;1227320;6381147;DRG;Rossmann;
749;1234780;6310130;DRG;DM;
750;1233204;6309648;DRG;Müller;
751;1158400;6353365;DRG;Müller;
752;1347475;6272277;DRG;Parfümerie Douglas;
753;1426534;6320713;DRG;Rossmann;
754;1410753;6212222;DRG;Müller;
755;1446702;6218520;DRG;DM;
756;1324507;6496090;DRG;Marktkauf;
757;1309751;6474125;DRG;DM;
758;1289893;6433003;DRG;Kaufland;
759;1214278;6418283;DRG;Kaufland;
760;1239251;6497947;DRG;DM;
761;1106684;6404481;DRG;real,-;
762;1128612;6394532;DRG;Müller;
763;1136987;6446056;DRG;Parfümerie Douglas;
764;1137848;6446790;DRG;Parfümerie Akzente;http://www.parfuemerie-akzente.de
765;1213543;6558380;DRG;Rossmann;
766;1213856;6558043;DRG;Kaufland;
767;1225245;6617000;DRG;City-Center Roter Berg;
768;1199252;6704295;DRG;SUNPOINT;
769;1525927;6627087;FRN;Dresden;
770;1516439;6620840;FRN;Bettenhaus Krämer;
771;1535881;6615355;FRN;SB Möbel Boss Handels-GmbH & Co. KG, Dresden;
772;1534744;6614077;FRN;Dänisches Bettenlager;
773;1363864;6675395;FRN;ROLLER LEIPZIG (Burghausen);
774;1387265;6675740;FRN;Porta Möbel Handel GmbH & Co.KG Leipzig ILN 4040051011194;
775;1292337;6561473;FRN;Dänisches Bettenlager;
777;1341890;6597077;FRN;Möbel Rieger GmbH & Co. KG 6500006;
778;1427939;6581491;FRN;Chemnitz l;
779;1488980;6884752;FRN;DEXIN Trading GmbH (Carlie Shop);
780;1494406;6885380;FRN;SB Möbel Boss Handels GmbH & Co. KG Friedrichshain;
781;1498095;6885899;FRN;Berlin - Friedrichshain;
782;1480569;6886605;FRN;Kotec Dr. Yong-Sung Lee;
783;1496362;6877168;FRN;SB Möbel Boss Handels GmbH & Co. KG;
784;1487398;6877373;FRN;K + A Küchen Aktuell GmbH;
785;1486325;6871279;FRN;Poco Einrichtungsmärkte;
786;1507970;6859125;FRN;Schönefeld-Waltersdorf;
787;1496540;6892489;FRN;Berlin-Weißensee;
788;1487440;6892335;FRN;Höffner Möbel GmbH & Co KG;
789;1473911;6890220;FRN;Dänisches Bettenlager;
790;1459824;6859478;FRN;Porta Möbel Handels GmbH & Co.KG Potsdam ILN4040051001218;
792;1480069;6907141;FRN;Matratzen Factory Outlet;
793;1449963;7144108;FRN;Dänisches Bettenlager;
794;1489717;7179098;FRN;Greifswald;
795;1454111;7220872;FRN;Stralsund-Tribseer Vorstadt;
796;1447560;7219423;FRN;Sconto Möbel-Sofort;
797;1095689;7062994;FRN;Matratzen Factory Outlet;
798;1121175;7082453;FRN;Staples Hamburg;
799;1119240;7081760;FRN;WMF Filiale EKZ Wandsbek-Quarree;
800;1120671;7077495;FRN;Hamburg-Horn;
801;1120913;7090399;FRN;Matratzen Factory Outlet;
802;1102905;7080116;FRN;Hamburg-Bahrenfeld;
803;1109309;7170590;FRN;WMF Outlet Neumünster Designer Outlet;
804;1108392;7174161;FRN;Poco Einrichtungsmärkte;
805;913235;7001177;FRN;WMF Filiale;
806;914931;7000565;FRN;Poco Einrichtungsmärkte;
807;889152;7009124;FRN;Matratzen Factory Outlet;
808;896599;7073098;FRN;Dänisches Bettenlager;
809;896666;7073166;FRN;tedox Wilhelmshaven;
810;1031848;7028737;FRN;Dänisches Bettenlager;
811;1017306;7065543;FRN;Modehaus Burfeind GmbH;
812;967701;7135855;FRN;Matratzen Factory Outlet;
813;966555;7132701;FRN;Cuxhaven;
814;1120498;6903472;FRN;Celle;
815;1080613;6856059;FRN;Dänisches Bettenlager;
816;1096768;6861283;FRN;Dänisches Bettenlager;
817;1069436;6870697;FRN;tedox Garbsen;
818;1093347;6869247;FRN;Staples Hannover;
819;1023796;6909416;FRN;Nienburg (Weser);
820;990199;6782616;FRN;SB Möbel Boss Handels GmbH & Co. KG Detmold;
821;972672;6741487;FRN;Thamm;
822;953493;6800118;FRN;Das Zurbrüggen Haus Bielefeld;
823;1055031;6668435;FRN;Kassel ll;
824;1074886;6688087;FRN;Matratzen Factory Outlet;
825;986485;6662598;FRN;Carl Henkel GmbH;
826;961713;6541001;FRN;Schlummermarkt;
827;1041066;6731439;FRN;Dänisches Bettenlager;
828;1167937;6848615;FRN;PORTA Möbel Handels GmbH & Co.KG Braunschweig ILN 4040051010081;
829;1205244;6872191;FRN;Karl Hohls KG;
830;1173360;6879512;FRN;Gifhorn;
831;1231425;6774636;FRN;SB Möbel Boss GmbH & Co. KG Halberstadt;
832;1293938;6816327;FRN;Karstadt Warenhaus AG Fil 301;
833;1293953;6816312;FRN;WMF Filiale Marietta-Quartier;
834;768610;6642800;FRN;Hilden-Hülsen;
835;805781;6662756;FRN;Poco Einrichtungsmärkte;
836;780899;6691990;FRN;Matratzen Factory Outlet;
837;781562;6694193;FRN;Matratzen Factory Outlet;
838;790447;6694671;FRN;Essen II;
839;787879;6730713;FRN;Matratzen Factory Outlet;
840;789288;6704161;FRN;Gebers;
841;735802;6730887;FRN;GALERIA Kaufhof GmbH Wesel;
842;757094;6699241;FRN;ROLLER DUISBURG;
843;737593;6693868;FRN;Haase Gardinen;
844;852153;6790781;FRN;REDDY Küchen Münster;
845;843297;6779294;FRN;Poco Einrichtungsmärkte;
846;831429;6807307;FRN;Dänisches Bettenlager;
847;826675;6843108;FRN;Blickpunkt GmbH & Co.KG 444000;
848;781918;6831320;FRN;Matratzen Factory Outlet;
849;891333;6845947;FRN;Osnabrück - Atter;
850;891443;6845884;FRN;Dänisches Bettenlager;
851;766393;6882275;FRN;Gerrit Beckhuis Inh. Gerrit Heinz Beckhuis;
852;759884;6599456;FRN;porta: Frechen;
853;759884;6599456;FRN;SB Möbel Boss Handels GmbH & Co. KG Frechen;
854;755995;6597199;FRN;Dänisches Bettenlager;
855;777159;6618862;FRN;Leverkusen-Wiesdorf;
856;795267;6596642;FRN;Köln- Rösrath;
857;700529;6544664;FRN;Matratzen Factory Outlet;
858;789298;6567042;FRN;Karstadt Warenhaus AG;
859;774055;6547918;FRN;Matratzen Factory Outlet;
860;810461;6573958;FRN;Tisch und Küche Wuddel - Dietrich GmbH;
861;752910;6553532;FRN;Euskirchen;
862;739056;6396530;FRN;Matratzen Factory Outlet;
863;767914;6437324;FRN;Bungert GmbH & Co. KG;
864;875437;6412063;FRN;tedox Bad Kreuznach;
865;818399;6389254;FRN;Media Markt TV-HiFi-Elektro GmbH;
866;844216;6501151;FRN;GALERIA Kaufhof GmbH Koblenz;
867;803092;6496109;FRN;Ramershoven GmbH Groß- und Einzelhandel;
868;888400;6606769;FRN;Kreuztal;
869;830605;6677489;FRN;Gebers;
870;821897;6682038;FRN;Wetter (Ruhr);
871;852698;6648612;FRN;Besser Wohnen Sonneborn GmbH;
872;855971;6680677;FRN;Iserlohn;
873;828010;6751910;FRN;Dänisches Bettenlager;
874;903925;6715394;FRN;Matratzen Factory Outlet;
875;930009;6731229;FRN;SB Möbel Boss GmbH & Co. KG Lippstadt;
876;885574;6692987;FRN;Arnsberg-Neheim;
877;971257;6469709;FRN;Bad Vilbel;
878;973007;6496278;FRN;Matratzen Factory Outlet;
879;976226;6440620;FRN;Schmidt's Ideenhaus Inh. Gabi Schmidt;
880;967536;6444171;FRN;XXXL Mann Mobilia Dreieich-Sprendlingen;http://www.xxxlshop.de/filiale/xxxl-mann-mobilia-dreieich-sprendlingen/3E
881;994971;6463830;FRN;Teppich Kibek GmbH;
882;1014419;6431911;FRN;Matratzen Factory Outlet;
883;1017836;6413615;FRN;Wohn-Center Spilger GmbH & Co. KG;
884;940790;6405515;FRN;Niewiera Inh. Helga Niewiera;
885;958762;6383956;FRN;Hermann Boeckle;
886;937953;6440559;FRN;tedox Raunheim;
887;938739;6453807;FRN;Matratzen Factory Outlet;
888;778412;6308699;FRN;Saarbrücken-St. Johann;
889;816504;6324777;FRN;Dänisches Bettenlager;
890;857444;6343009;FRN;Poco Einrichtungsmärkte;
891;940417;6361509;FRN;ROLLER MANNHEIM;
892;941199;6386330;FRN;ROLLER BIBLIS;
893;963620;6361971;FRN;ROLLER WEINHEIM;
894;1020555;6229900;FRN;Tritschler GmbH & Cie. KG AG 79;
895;1018177;6241993;FRN;Stuttgart-Stammheim;
896;1032701;6236647;FRN;XXXL Mann Mobilia Fellbach;http://www.xxxlshop.de/filiale/xxxl-mann-mobilia-fellbach/1T
897;1005143;6168065;FRN;Dänisches Bettenlager;
898;984270;6143349;FRN;Dänisches Bettenlager;
899;1026097;6115065;FRN;Sigmaringen;
900;1120162;6238377;FRN;Dänisches Bettenlager;
901;1024623;6293774;FRN;Staples Heilbronn;
902;922484;6237802;FRN;Dänisches Bettenlager;
903;902400;6302516;FRN;Landau i. d. Pfalz;
904;903912;6300544;FRN;Dänisches Bettenlager;
906;980403;6097310;FRN;Bettenhaus Manz GmbH;
907;872379;6098529;FRN;Matratzen Factory Outlet;
908;872305;6104777;FRN;Schafferer & Co. Hotelbedarf;
909;878276;6115685;FRN;Wolfsperger Inh. Renate Hess;
910;851637;6026056;FRN;Matratzen Factory Outlet;
911;1285718;6135517;FRN;Cookmal;
912;1282198;6130566;FRN;WMF Filiale Olympia Einkaufszentrum;
913;1289052;6119198;FRN;Matratzen Factory Outlet;
914;1302130;6118555;FRN;Matratzen Factory Outlet;
915;1264376;6121930;FRN;Germering;
916;1336044;6181114;FRN;Matratzen Factory Outlet;
917;1351206;6145614;FRN;Kurt Groeschl;
918;1410799;6139183;FRN;Matratzen Factory Outlet;
919;1411290;6142746;FRN;XXXL Hiendl Neuötting;http://www.xxxlshop.de/filiale/xxxl-hiendl-neuoetting/NE
920;1275782;6224503;FRN;Dänisches Bettenlager;
921;1098495;6136864;FRN;Laupheim;
922;1113686;6165721;FRN;Möbel Mahler Einrichtungszentrum GmbH & Co.KG;
923;1115932;6154918;FRN;Möbel Inhofer GmbH & Co KG;
924;1116466;6155334;FRN;Dänisches Bettenlager;
925;1231782;6347816;FRN;Nürnberg l;
926;1232023;6342915;FRN;GALERIA Kaufhof GmbH Nürnberg;
927;1239505;6346640;FRN;ROLLER NÜRNBERG;
928;1223925;6346018;FRN;Dänisches Bettenlager;
929;1223348;6352343;FRN;Höffner Möbel GmbH & Co. KG;
930;1224112;6350520;FRN;IKEA Nürnberg/Fürth;
931;1229742;6390453;FRN;Bettenhaus Amtmann e.K.;
932;1174953;6319733;FRN;S-Kultur Stefan Denzlinger e.K.;
933;1174662;6316624;FRN;Dänisches Bettenlager;
934;1168048;6307904;FRN;Wohnzentrum Schüller GmbH 8808000;
935;1347475;6272277;FRN;WMF Filiale Donau-EKZ;
936;1348463;6272631;FRN;tedox Regensburg;
937;1348521;6288616;FRN;Regenstauf;
938;1407845;6302163;FRN;Dänisches Bettenlager;
939;1480009;6165377;FRN;Dänisches Bettenlager;
940;1347605;6468358;FRN;Dänisches Bettenlager;
941;1210743;6420539;FRN;WMF Filiale;
943;1109912;6407922;FRN;MEDA Küchen;
944;1136894;6445750;FRN;Saturn Electro-Handelsges.mbH ILN-Nr 4335347002117 S 094;
945;1102972;6336139;FRN;Anni Linder;
946;1162297;6564825;FRN;SMALCALDA Handels GmbH Abteilung Hausrat;
947;1276289;6617174;FRN;Matratzen Factory Outlet;
948;1203206;6701123;FRN;SB Möbel Boss GmbH & Co. KG Nordhausen;
949;1522869;6628689;COM;Telekom Shop Dresden;http://www.telekomshop.de
950;1524201;6619108;COM;Foto Kreativ;
951;1531036;6622349;COM;VF BPS Dresden Frau Krause;
952;1479308;6667921;COM;Telekom Shop Riesa;http://www.telekomshop.de
954;1549284;6607336;COM;EP:Electronic Center Pirna;http://www.ep-electronic-center.de
955;1581004;6618450;COM;Euronics;
957;1612715;6631242;COM;Euronics;
959;1646338;6595907;COM;Vodafone Shop Zittau Diana Rehn / Falko Püschel GbR /Partneragentur;
960;1666079;6640199;COM;Risto Communication;
963;1592052;6753551;COM;faro-com-shop GmbH & Co.KG Filiale Cottbus-Center;
964;1593701;6748815;COM;BASE Quality Partner Cottbus;
966;1592200;6741270;COM;RINGFOTO Zech;http://www.ringfoto-cottbus.de
967;1508053;6727271;COM;Vodafone-Shop Doberlug-Kirchhain Marco Pohl;
969;1371857;6672394;COM;BASE Quality Partner Leipzig;
970;1379770;6673391;COM;BASE Quality Partner Leipzig;
971;1385371;6679033;COM;BASE Quality Partner Leipzig;
972;1389951;6661201;COM;BASE Shop Großpösna;
973;1371535;6706813;COM;Kommunikation Band Verkauf und Service Frau Band;
974;1373720;6595967;COM;Lara-Office-Center;
975;1412606;6655090;COM;Photo Lauterbach;http://www.photolauterbach.de
976;1459016;6635528;COM;BASE Shop Döbeln;
978;1471015;6735432;COM;Satelliten Krüger;
980;1325556;6699341;COM;BASE Quality Partner Halle;
981;1325556;6699341;COM;BASE Shop Halle;
982;1325556;6699341;COM;MediMax Electronic Objekt Halle GmbH;
